Protein.Group,Aug_F01_1,Aug_F02_1,Aug_F03_1,Aug_F04_1,Aug_F05_1,Aug_F06_1,Aug_F07_1,Aug_F08_1,Aug_F09_1,Aug_F10_1,Aug_F11_1,Aug_F01_2,Aug_F02_2,Aug_F03_2,Aug_F04_2,Aug_F05_2,Aug_F06_2,Aug_F07_2,Aug_F08_2,Aug_F09_2,Aug_F10_2,Aug_F11_2,Aug_F01_3,Aug_F02_3,Aug_F03_3,Aug_F04_3,Aug_F05_3,Aug_F06_3,Aug_F07_3,Aug_F08_3,Aug_F09_3,Aug_F10_3,Aug_F11_3,Sep_F01_1,Sep_F02_1,Sep_F03_1,Sep_F04_1,Sep_F05_1,Sep_F06_1,Sep_F07_1,Sep_F08_1,Sep_F09_1,Sep_F10_1,Sep_F11_1,Sep_F01_2,Sep_F02_2,Sep_F03_2,Sep_F04_2,Sep_F05_2,Sep_F06_2,Sep_F07_2,Sep_F08_2,Sep_F09_2,Sep_F10_2,Sep_F11_2,Sep_F01_3,Sep_F02_3,Sep_F03_3,Sep_F04_3,Sep_F05_3,Sep_F06_3,Sep_F07_3,Sep_F08_3,Sep_F09_3,Sep_F10_3,Sep_F11_3
Q9WVE8,0.096679209,0.09458407,0.102611765,0.098462657,0.085643416,0.086598218,0.085245777,0.092326759,0.100235293,0.09779264,0.059820197,0.09133636,0.102461928,0.090828316,0.078752209,0.086693635,0.086639542,0.078406709,0.09407364,0.113415771,0.114336881,0.06305501,0.09850301,0.09650934,0.096330786,0.089493293,0.094303325,0.080258473,0.084842239,0.099894226,0.110911736,0.094930087,0.054023485,0.122219632,0.111706637,0.107459799,0.100065706,0.103849093,0.092111948,0.081593636,0.081872526,0.077374479,0.068843686,0.052902858,0.129236186,0.116063115,0.110289176,0.093528745,0.092409875,0.083554161,0.073857627,0.084031818,0.093144034,0.074256715,0.049628547,0.12087991,0.097941432,0.095559786,0.098205487,0.105716871,0.095789434,0.084181439,0.092863112,0.081509075,0.063991383,0.063362071
Q9WVG6,0.113439591,0.116031784,0.136168118,0.116208438,0.077915262,0.072743299,0.068341689,0.087867695,0.104736343,0.086423144,0.020124638,0.124109597,0.107649429,0.124737136,0.078729011,0.080773416,0.079346809,0.061872282,0.07382992,0.125359373,0.125245745,0.018347281,0.111097346,0.132545987,0.097962691,0.093739506,0.090894349,0.088220593,0.068994886,0.09580346,0.109181556,0.088346385,0.023213241,0.169093358,0.148508247,0.088256701,0.079737731,0.085757631,0.058013437,0.049767522,0.047823746,0.15154711,0.053316706,0.068177811,0.198258879,0.160347049,0.130724742,0.08393354,0.085763822,0.049484181,0.049102898,0.062194453,0.051399611,0.081571862,0.047218962,0.160376207,0.14953218,0.120290885,0.164464284,0.086713815,0.061149834,0.050654984,0.03697263,0.05211622,0.068717834,0.049011126
Q9WVH9,0.084978191,0.098410163,0.073497105,0.082293145,0.084067715,0.093199159,0.093999671,0.091013957,0.071058703,0.06531295,0.162169243,0.075511291,0.087653343,0.085196126,0.103447395,0.08870738,0.091955285,0.090415792,0.107243359,0.060419139,0.048353426,0.161097464,0.089528123,0.061262935,0.095585556,0.089958729,0.08052172,0.093641647,0.107462054,0.065909292,0.069546,0.06009388,0.186490063,0.154869111,0.154504252,0.085080836,0.087192027,0.086761546,0.071001126,0.040949145,0.088359074,0.090608023,0.040752337,0.099922523,0.121732879,0.164704948,0.091761153,0.092175741,0.071163667,0.036960529,0.171304967,0.044715929,0.068667207,0.106708664,0.030104318,0.158595961,0.151533589,0.107578985,0.16281955,0.061475139,0.061239632,0.081694202,0.043742791,0.045299487,0.047305493,0.078715171
Q9WVJ2,0.054005351,0.061254436,0.063838514,0.059720561,0.045322591,0.041683002,0.042473417,0.058001555,0.21720382,0.320067124,0.036429629,0.054214011,0.0567072,0.059564374,0.048366534,0.040987436,0.041783593,0.048079308,0.073119919,0.166655289,0.375136035,0.0353863,0.055393779,0.061104777,0.059431885,0.049279226,0.044495803,0.048017653,0.043828354,0.070711115,0.216176289,0.314729353,0.036831766,0.049241647,0.050282683,0.045076617,0.036403434,0.035179467,0.041251416,0.040775271,0.043905931,0.105505452,0.51380966,0.038568422,0.075668278,0.069268626,0.058052102,0.049609344,0.035156348,0.040101021,0.031017781,0.050144011,0.252194996,0.291603599,0.047183895,0.04297126,0.042545965,0.036856692,0.035331521,0.031123163,0.034556243,0.035740863,0.033264358,0.298416292,0.383214258,0.025979384
Q9WVJ3,0.047421301,0.082181473,0.074051928,0.092201334,0.102377171,0.106965553,0.112375687,0.090214358,0.061817437,0.071151896,0.159241862,0.054370369,0.055286829,0.080632942,0.10527269,0.111502509,0.105197321,0.120699037,0.082763142,0.070333584,0.054556234,0.159385342,0.069250506,0.075706705,0.10414739,0.113121373,0.100135615,0.101903747,0.097502112,0.063970336,0.062057563,0.076484154,0.1357205,0.02882573,0.066624494,0.033401426,0.086901191,0.117630254,0.082677429,0.081423512,0.133917283,0.292485371,0.01535491,0.060758399,0.031906214,0.040857897,0.069710223,0.149741533,0.127420592,0.118406779,0.13221203,0.078237664,0.050337721,0.030027176,0.171142171,0.031866272,0.026511725,0.055728918,0.262177107,0.078136684,0.090740371,0.096309609,0.093750854,0.047243551,0.050876745,0.166658164
Q9WVK4,0.136025506,0.128809768,0.148160847,0.116293392,0.086934256,0.079856713,0.071823373,0.084613385,0.074171086,0.054958165,0.018353508,0.153129725,0.137650474,0.129993812,0.085694847,0.090507024,0.089136249,0.055730001,0.080069149,0.084781862,0.07455863,0.018748228,0.138415516,0.136638862,0.125642677,0.099135264,0.103465554,0.087547387,0.073413329,0.087967336,0.074296044,0.055658576,0.017819456,0.230511883,0.185663248,0.178773293,0.121263926,0.093200477,0.053472601,0.04469289,0.033524886,0.027935119,0.020969555,0.009992122,0.20914986,0.185687506,0.15902423,0.117838695,0.110550434,0.063798326,0.046248889,0.050685465,0.026312409,0.021850937,0.008853251,0.196373172,0.187032697,0.17592521,0.09282876,0.124795412,0.071356733,0.054119203,0.046629678,0.029057852,0.010652687,0.011228595
Q9WVL0,0.052402285,0.072356534,0.060420386,0.074040466,0.091804701,0.103039987,0.100450766,0.112649898,0.081434676,0.075442371,0.175957931,0.051223171,0.077883068,0.054648042,0.096258022,0.08241948,0.08619514,0.137064205,0.104724621,0.066336082,0.053875816,0.189372352,0.058885604,0.068179838,0.087820031,0.084696742,0.081724081,0.098227922,0.104989166,0.084918355,0.071985746,0.078566636,0.18000588,0.052117368,0.070333917,0.065492763,0.084206459,0.090146674,0.136741198,0.1260985,0.118469924,0.08429941,0.031230004,0.140863782,0.045206039,0.051054704,0.045426275,0.071331968,0.082228906,0.10208114,0.159199499,0.102480312,0.057921082,0.082051101,0.201018973,0.049158916,0.056894308,0.042227669,0.07889204,0.079369018,0.120619551,0.156965363,0.112166029,0.057480486,0.049231547,0.196995073
Q9WVL1,0.110937837,0.1605743,0.133048255,0.098751972,0.063545959,0.060669224,0.012822627,0.044706199,0.166759189,0.096068928,0.05211551,0.030090378,0.089195495,0.168901985,0.088991435,0.060657074,0.05025862,0.039941465,0.103084229,0.16166295,0.115193685,0.092022685,0.120512087,0.125376124,0.107174249,0.089444906,0.069376562,0.050350222,0.051162002,0.13662125,0.103792878,0.076808852,0.069380867,0.110765117,0.05781128,0.15136676,0.060373442,0.069417009,0.032120047,0.058305664,0.045682717,0.302409613,0.02711314,0.084635211,0.108638632,0.024524898,0.118146109,0.075270614,0.084238576,0.040932861,0.077510332,0.072192545,0.093183986,0.275699961,0.029661485,0.170031718,0.078731715,0.179574235,0.071334845,0.078799276,0.060484414,0.065640475,0.074804315,0.088780676,0.070999479,0.060818851
Q9WVL3,0.082565169,0.066515885,0.087017978,0.089190507,0.119940061,0.138673399,0.132782293,0.152410769,0.104302095,0.02437539,0.002226455,0.097880809,0.072215288,0.0814369,0.070753437,0.126873282,0.146135529,0.093374152,0.136039447,0.13123124,0.042500541,0.001559374,0.075897083,0.069609914,0.071263646,0.087484876,0.153132321,0.136091076,0.126639093,0.157628297,0.091824667,0.02833408,0.002094946,0.073326113,0.04771949,0.094568161,0.115990461,0.138730961,0.137844702,0.143453586,0.160169976,0.052564264,0.03309543,0.002536856,0.065537709,0.057013942,0.064726153,0.097871358,0.137757031,0.121391918,0.156993263,0.174047963,0.092062038,0.031462733,0.001135892,0.071237423,0.074866601,0.084499046,0.109763699,0.128445605,0.133583305,0.127421661,0.155187027,0.096216173,0.016803821,0.001975638
Q9WVQ5,0.036290692,0.055331376,0.039124676,0.060615067,0.109486702,0.106455027,0.122269639,0.115655052,0.078096635,0.071880533,0.204794601,0.031356315,0.061111353,0.051108729,0.101173175,0.092397303,0.105113085,0.136349455,0.108590099,0.062147025,0.050452818,0.200200645,0.039479922,0.046836479,0.068783238,0.080657994,0.074160263,0.125849112,0.107988173,0.085941315,0.076235223,0.064589636,0.229478645,0.028371838,0.060649705,0.045426411,0.069730537,0.091298068,0.134455231,0.143610036,0.145011166,0.017233647,0.063157353,0.201056006,0.014774987,0.03537331,0.044813067,0.073982281,0.071889543,0.120334366,0.159750524,0.125986015,0.060939091,0.051625843,0.240530975,0.019456823,0.029752429,0.036219124,0.031874942,0.074781055,0.131814353,0.128457093,0.113353984,0.064660861,0.10999427,0.259635066
Q9WVR4,0.105929833,0.124455594,0.0589646,0.107947219,0.104764927,0.067575613,0.102427929,0.071639915,0.074154288,0.057186261,0.124953821,0.129325047,0.152836696,0.055571939,0.075155703,0.10307191,0.049494657,0.092900037,0.126789495,0.076602262,0.052057144,0.086195112,0.102592305,0.122483537,0.046836511,0.076916755,0.103688726,0.199068131,0.078009702,0.066011687,0.081170519,0.041544393,0.081677735,0.071363965,0.059331577,0.063819448,0.059751556,0.034434533,0.052972913,0.039478119,0.099794853,0.461663413,0.014053038,0.043336584,0.055775984,0.057924593,0.078171285,0.070378404,0.065298827,0.049490815,0.037357579,0.075231459,0.169148065,0.332614424,0.008608566,0.100085028,0.13082012,0.10667238,0.016124292,0.122264503,0.057687559,0.08664853,0.180883276,0.149575904,0.026741838,0.022496571
Q9WVS7,0.088161627,0.135253176,0.14081235,0.097176618,0.065168809,0.083673295,0.04974647,0.079537663,0.099546604,0.103106175,0.057817213,0.118957544,0.115296706,0.12487516,0.089471744,0.074522975,0.08814143,0.032314903,0.039393299,0.138560511,0.132663096,0.045802632,0.125076017,0.091151043,0.126353181,0.059115924,0.10596168,0.083031813,0.064301163,0.07448624,0.119577968,0.113102147,0.037842825,0.278264104,0.08908945,0.134365404,0.019197429,0.040361358,0.013638166,0.012903801,0.017095594,0.093629542,0.021210223,0.280244929,0.121025452,0.282858948,0.247070702,0.02567357,0.079875955,0.022945494,0.022389416,0.023522827,0.038610426,0.0934627,0.042564511,0.312856213,0.172787378,0.240683968,0.027646869,0.067460113,0.023043547,0.025179361,0.019717072,0.031983281,0.020366028,0.058276169
Q9WVT6,0.138272211,0.090117306,0.123896877,0.104404859,0.106032612,0.12444239,0.121692043,0.107023902,0.066557472,0.01108093,0.006479397,0.125373218,0.12816132,0.113312927,0.077738569,0.139654267,0.162336107,0.066838436,0.087298896,0.073161497,0.017420162,0.0087046,0.150581682,0.106295737,0.088073535,0.145584609,0.147173215,0.135741531,0.095697766,0.067862405,0.044469037,0.009944689,0.008575794,0.047170014,0.074657822,0.095796231,0.106983544,0.162076165,0.094486625,0.088208281,0.087097495,0.058331586,0.180550366,0.004641871,0.074577536,0.062965798,0.083065067,0.087898117,0.103913604,0.101992978,0.10009107,0.094214961,0.048754971,0.236493603,0.006032296,0.055284703,0.081299454,0.109689306,0.138851035,0.164546538,0.119040387,0.112947701,0.126090337,0.066143128,0.01747758,0.008629831
Q9Z0E0,0.106463645,0.112077236,0.135590418,0.113942813,0.093252992,0.078186496,0.052921292,0.071604583,0.12176208,0.092248023,0.021950422,0.103307096,0.117312434,0.143289397,0.074474396,0.086151051,0.074402899,0.052352394,0.081452181,0.130000705,0.119718622,0.017538825,0.11209333,0.126215664,0.109948287,0.098774999,0.095206396,0.080854969,0.0717088,0.111605961,0.131829248,0.043185911,0.018576433,0.152887172,0.130082232,0.058792352,0.482587915,0.038114016,0.013679227,0.010220098,0.013926949,0.06283483,0.021201429,0.01567378,0.083151831,0.102641784,0.041722186,0.281025213,0.028091689,0.008508871,0.008500426,0.006449048,0.009011122,0.425138806,0.005759022,0.234450474,0.298361737,0.096055701,0.115001686,0.099114272,0.018644058,0.023528996,0.023198768,0.029260801,0.043866333,0.018517173
Q9Z0E6,0.116081614,0.114947169,0.121873461,0.100417067,0.085802046,0.079081808,0.083717135,0.09168296,0.098141926,0.075296258,0.032958556,0.130013903,0.124663936,0.113483276,0.081500214,0.078149766,0.096708767,0.070625533,0.081763239,0.097368891,0.081247365,0.04447511,0.102620467,0.128286,0.114666993,0.096883894,0.093719719,0.084877017,0.072890065,0.08815477,0.097207937,0.072793252,0.047899886,0.162127188,0.182069768,0.14381822,0.097640961,0.092733329,0.065698415,0.075024304,0.056456527,0.029455277,0.022500403,0.072475608,0.209081061,0.145401694,0.112281068,0.11256075,0.10157771,0.039591643,0.067146711,0.060272989,0.029661141,0.065465852,0.056959381,0.196008753,0.096902166,0.152008659,0.160062853,0.102101999,0.068041993,0.060187099,0.047635995,0.028431227,0.032284805,0.056334452
Q9Z0F7,0.045770592,0.125223443,0.111087821,0.208963992,0.056503874,0.091681729,0.041555458,0.156221648,0.052434823,0.025671624,0.084884996,0.068731937,0.139636938,0.128647901,0.079782794,0.064926844,0.079295007,0.076342901,0.134877621,0.094544743,0.031000927,0.102212388,0.069981883,0.100425816,0.132851434,0.165565737,0.071247701,0.044380164,0.088858156,0.191533741,0.048090052,0.023579081,0.063486235,0.029306785,0.081469487,0.091560061,0.085406997,0.094475616,0.107771822,0.106820112,0.13084836,0.112379863,0.019153054,0.140807844,0.041555524,0.067868484,0.088709679,0.070465611,0.092660917,0.099303218,0.121190979,0.190206095,0.025625214,0.111235627,0.09117865,0.028425089,0.051779887,0.05028464,0.10492585,0.13062846,0.124045312,0.174875345,0.185436623,0.03824891,0.039585515,0.071764368
Q9Z0F8,0.062933691,0.083573853,0.144916274,0.062939948,0.178177978,0.135298342,0.14184653,0.100728815,0.02760569,0.030608841,0.031370038,0.083737718,0.105878586,0.115319885,0.105874664,0.1713843,0.112575485,0.066629802,0.103048324,0.054638702,0.041518784,0.039393748,0.076635061,0.045402904,0.049583193,0.12785888,0.203311887,0.191081266,0.100796902,0.126744348,0.021720013,0.016059119,0.040806427,0.033754582,0.035825078,0.074724732,0.128385196,0.082700043,0.132625217,0.084020906,0.147516833,0.186061075,0.050541791,0.043844545,0.028392031,0.042663253,0.044128191,0.171951093,0.223423273,0.121271084,0.088007624,0.073755332,0.029753396,0.136574273,0.04008045,0.036623326,0.042966707,0.126145294,0.151693691,0.147936193,0.142515213,0.095740625,0.120553883,0.073783225,0.018523698,0.043518144
Q9Z0G0,0.104154372,0.121460173,0.107785369,0.119163706,0.082149901,0.099261802,0.073852923,0.077037895,0.068682915,0.078560328,0.067890616,0.130346316,0.119172493,0.106005852,0.08442878,0.066839416,0.126677578,0.128507872,0.076958328,0.0853547,0.024059604,0.051649062,0.094534744,0.137072543,0.186643753,0.103187015,0.053694746,0.084393741,0.05090018,0.081975945,0.12793474,0.027425466,0.052237125,0.112750643,0.043114755,0.030220109,0.111270569,0.039017027,0.089587149,0.096721157,0.070637457,0.286639135,0.011381197,0.108660802,0.088160592,0.098678687,0.055285863,0.03936524,0.011975048,0.067724931,0.079742018,0.098361213,0.145803727,0.221773565,0.093129117,0.086256126,0.117053165,0.086553634,0.087568005,0.144303734,0.128946575,0.050078347,0.057537416,0.038837006,0.026764175,0.176101819
Q9Z0H4,0.079705797,0.085180614,0.092151062,0.132117992,0.072957966,0.086364224,0.093197633,0.12598623,0.058894182,0.049214901,0.124229399,0.113516601,0.101218509,0.08216521,0.092243951,0.081801304,0.102521825,0.099274788,0.118796597,0.077512239,0.044637705,0.086311271,0.132651383,0.054780325,0.065928999,0.106531354,0.055753717,0.120598996,0.138491263,0.131427642,0.061649429,0.056501421,0.075685472,0.062809511,0.085425997,0.047645413,0.056452345,0.038359733,0.108054261,0.097956124,0.092163977,0.23220935,0.060630907,0.118292382,0.075588798,0.043590254,0.054650307,0.081320117,0.06732711,0.096977588,0.104909904,0.14722527,0.044595346,0.205145293,0.078670014,0.021806318,0.032038331,0.049719195,0.215238918,0.078848204,0.083565582,0.114376008,0.075787288,0.077442561,0.101008658,0.150168938
Q9Z0J0,0.072048488,0.067011937,0.069603744,0.083861354,0.095320288,0.120666289,0.126540596,0.112770455,0.033767967,0.054079381,0.164329501,0.02886975,0.060665997,0.109060295,0.089678161,0.118288641,0.101125955,0.102858071,0.107626046,0.077843727,0.025197315,0.17878604,0.049914389,0.067043825,0.120908409,0.109477158,0.099623095,0.101027044,0.142576798,0.063052657,0.051820419,0.0439199,0.150636307,0.021521765,0.065224577,0.062459248,0.096745519,0.032620334,0.114366038,0.095018864,0.116275488,0.212950915,0.036305605,0.146511647,0.022908454,0.014137244,0.016005069,0.072070163,0.099819828,0.05682358,0.159036424,0.092276699,0.090332436,0.210889911,0.165700191,0.022278899,0.078384849,0.05217882,0.171362935,0.102162777,0.066362062,0.162249002,0.119118225,0.046572826,0.031012539,0.148317067
Q9Z0J1,0.010383166,0.082542219,0.046993111,0.046848505,0.149945486,0.116436042,0.100370737,0.087216148,0.02934851,0.106742229,0.223173846,0.010665363,0.072888035,0.060940219,0.050510275,0.085945896,0.051201762,0.064700645,0.049703356,0.012552452,0.247915386,0.292976613,0.014357783,0.073945051,0.082366746,0.099843925,0.144550582,0.125390785,0.09383025,0.099825959,0.040030744,0.13351097,0.092347205,0.045372006,0.049097466,0.078490432,0.065877284,0.063207081,0.060138126,0.10058186,0.09465178,0.424576306,0.011740262,0.006267397,0.044225996,0.070986844,0.056178846,0.077876412,0.071380001,0.136098419,0.090597063,0.087705157,0.328605123,0.0218213,0.014524839,0.026232869,0.058814854,0.106601194,0.025563229,0.13968643,0.227233445,0.209364941,0.119124298,0.055475339,0.015140445,0.016762957
Q9Z0M5,0.131818542,0.107130228,0.078215737,0.101711696,0.105085947,0.023996864,0.030194956,0.163666409,0.092296473,0.071671003,0.094212145,0.018771296,0.101620679,0.121163363,0.11745759,0.064068483,0.126141349,0.032186314,0.103327658,0.113642761,0.118207459,0.083413048,0.033123671,0.137154877,0.122009769,0.131045742,0.087838393,0.114065779,0.030106198,0.06383334,0.126109291,0.055038502,0.099674439,0.178458673,0.174695745,0.076564661,0.042741893,0.054446839,0.037767096,0.049174143,0.039020954,0.241669454,0.043698886,0.061761656,0.137918534,0.157565266,0.14596633,0.089720406,0.086229001,0.035241159,0.048007314,0.040238729,0.060445042,0.147463696,0.051204524,0.032983672,0.084964822,0.039347775,0.712960089,0.014100608,0.016155795,0.016282324,0.015834428,0.022679777,0.020391511,0.024299197
Q9Z0N1,0.0991325,0.077711401,0.071944925,0.075163867,0.06952167,0.06806954,0.061844786,0.085013241,0.146316979,0.185722316,0.059558775,0.101125768,0.077343209,0.076757297,0.065251185,0.063754866,0.05592169,0.068430756,0.08667315,0.163495016,0.180539269,0.060707793,0.096549858,0.074341565,0.074344343,0.078919138,0.06993733,0.064713539,0.060611059,0.090381238,0.158621619,0.168088179,0.063492133,0.093357077,0.079171834,0.061674524,0.056450494,0.0418845,0.054209963,0.064766701,0.082950034,0.254654387,0.184138725,0.02674176,0.0802191,0.061304852,0.067824289,0.069782796,0.069625737,0.065289042,0.054950904,0.101992547,0.26671845,0.129809188,0.032483096,0.094334215,0.069790932,0.070312738,0.050304448,0.062100736,0.060758113,0.057622426,0.095902118,0.231267361,0.165881223,0.04172569
Q9Z0P4,0.103906308,0.099362844,0.111359599,0.106870843,0.149478149,0.149731839,0.130362321,0.095935057,0.032606416,0.010414434,0.00997219,0.089214913,0.093720672,0.127775618,0.098300092,0.163335382,0.159806552,0.100929578,0.097430894,0.038962333,0.018595858,0.011928109,0.07256592,0.093195646,0.105470924,0.123474666,0.1682155,0.153274371,0.125962902,0.107506599,0.033994065,0.008034458,0.008304948,0.07131693,0.078390087,0.103532431,0.116766282,0.104269718,0.113909716,0.140241714,0.076150323,0.189419718,0.00220604,0.00379704,0.047496028,0.081851137,0.070138885,0.120864871,0.154394646,0.099634295,0.128865696,0.087915133,0.001519923,0.201385208,0.005934178,0.077810709,0.095449139,0.121844058,0.10846326,0.183219271,0.13304247,0.1137947,0.097070005,0.056309218,0.009615708,0.003381461
